company_id_1,company_id_2,name_1,name_2,reason
bungalow,bungalowkompongcham,Bungalow,Bungalow de Kompong-Cham,key_prefix
bungalow,bungalowkompongthom,Bungalow,Bungalow de Kompong-Thom,key_prefix
bungalow,bungalowlongxuyen,Bungalow,"Bungalow, Long-xuyên",key_prefix
bungalow,bungalowluangprabang,Bungalow,Bungalow de Luang-Prabang,key_prefix
bungalow,bungalownapechiennastourrismordvisagerignaultfilsrignaultperedeclaredeuxtiersresponsable,Bungalow,"Bungalow, Napé. Le chien de Nas de Tourris mord au visage Rignault fils. Rignault père déclaré aux deux tiers responsable",key_prefix
bungalow,bungalowquangngai,Bungalow,"Bungalow, Quang-Ngai",key_prefix
bungalow,bungalowream,Bungalow,Bungalow de Réam,key_prefix
bungalow,bungalowstungtreng,Bungalow,Bungalow de Stung-Treng,key_prefix
bungalow,bungalowtayninh,Bungalow,"Bungalow, Tayninh",key_prefix
bungalow,bungalowtchepone,Bungalow,"Bungalow, Tchépone",key_prefix
bungalow,bungalowtrian,Bungalow,"Bungalow, Trian",key_prefix
bungalow,bungalowtuyhoa,Bungalow,"Bungalow, Tùy-Hoâ",key_prefix
bungalow,bungalowvinhlong,Bungalow,"Bungalow, Vinhlong",key_prefix
bungalow,bungalowcantho,Bungalow,Bungalow — Cantho,key_prefix
bungalow,bungalowmytho,Bungalow,Bungalow. — Mytho,key_prefix
caissepretsimmobiliers,caissepretsimmobiliersmaroc,Caisse de prêts immobiliers,Caisse de prêts immobiliers du Maroc,key_prefix
caledonia,caledoniacoppercompany,Calédonia,The Caledonia Copper Company,key_prefix
caledonia,caledoniamining,Calédonia,Caledonia Mining,key_prefix
cameroun,camerounnigeria,Cie française du Cameroun,Société Française Cameroun-Nigeria,key_prefix
campenonbernard,campenonbernardalgerie,Campenon-Bernard,Campenon-Bernard en Algérie,key_prefix
canque,canquecophuc,"Canque, puis Canque et Lanaud","Canque, Cô-Phuc",key_prefix
caoutchoucs,caoutchoucscacaoscameroun,Société française des caoutchoucs,Société des Caoutchoucs et cacaos du Cameroun,key_prefix
caoutchoucs,caoutchoucsgabon,Société française des caoutchoucs,Société des Caoutchoucs du Gabon,key_prefix
caoutchoucs,caoutchoucsproduitslobay,Société française des caoutchoucs,Cie des Caoutchoucs et produits de la Lobay,key_prefix
caoutchoucs,caoutchoucscasamance,Société française des caoutchoucs,Compagnie des Caoutchoucs de Casamance,key_prefix
caoutchoucs,caoutchoucsorenoque,Société française des caoutchoucs,Compagnie des Caoutchoucs de l’Orénoque,key_prefix
caoutchoucs,caoutchoucscaroni,Société française des caoutchoucs,Société des Caoutchoucs du Caroni,key_prefix
caoutchoucs,caoutchoucsmekongprekkak,Société française des caoutchoucs,"Compagnie des Caoutchoucs du Mékong, Prekkak",key_prefix
caoutchoucs,caoutchoucsdonai,Société française des caoutchoucs,Caoutchoucs du Donaï,key_prefix
caoutchoucs,caoutchoucsindochinelocninh,Société française des caoutchoucs,"Société des Caoutchoucs de l'Indochine, Loc-Ninh",key_prefix
caoutchoucs,caoutchoucsextremeorient,Société française des caoutchoucs,Caoutchoucs d'Extrême-Orient,key_prefix
caoutchoucs,caoutchoucschamcarlu,Société française des caoutchoucs,Caoutchoucs de Chamcar-Lœu,key_prefix
caoutchoucs,caoutchoucskompongthom,Société française des caoutchoucs,Caoutchoucs de Kompong-Thom,key_prefix
caoutchoucs,caoutchoucspadang,Société française des caoutchoucs,Compagnie des Caoutchoucs de Padang,key_prefix
caoutchoucs,caoutchoucsphuochoa,Société française des caoutchoucs,Les Caoutchoucs de Phuôc-Hoà,key_prefix
caoutchoucs,caoutchoucsindochine,Société française des caoutchoucs,Société des caoutchoucs de l'Indochine,key_prefix
caoutchoucs,caoutchoucschamcarleu,Société française des caoutchoucs,Société des caoutchoucs de Chamcar-Leu,key_prefix
caoutchoucs,caoutchoucsindochinesiegesocial,Société française des caoutchoucs,Société des caoutchoucs de l'Indochine Siège social,key_prefix
caoutchoucs,caoutchoucsmekongsaigonsoccap30,Société française des caoutchoucs,"Cie des CAOUTCHOUCS du MÉKONG, Saïgon. Soc. an. au cap. de 30",key_prefix
caoutchoucs,caoutchoucsmekong,Société française des caoutchoucs,Caoutchoucs du Mékong,key_prefix
caoutchoucs,caoutchoucsdonai15,Société française des caoutchoucs,Caoutchoucs du Donai 15,key_prefix
caoutchoucsdonai,caoutchoucsdonai15,Caoutchoucs du Donaï,Caoutchoucs du Donai 15,key_prefix
caoutchoucsindochine,caoutchoucsindochinelocninh,Société des caoutchoucs de l'Indochine,"Société des Caoutchoucs de l'Indochine, Loc-Ninh",key_prefix
caoutchoucsindochine,caoutchoucsindochinesiegesocial,Société des caoutchoucs de l'Indochine,Société des caoutchoucs de l'Indochine Siège social,key_prefix
caoutchoucsmekong,caoutchoucsmekongprekkak,Caoutchoucs du Mékong,"Compagnie des Caoutchoucs du Mékong, Prekkak",key_prefix
caoutchoucsmekong,caoutchoucsmekongsaigonsoccap30,Caoutchoucs du Mékong,"Cie des CAOUTCHOUCS du MÉKONG, Saïgon. Soc. an. au cap. de 30",key_prefix
caoutchoutieregianhan,caoutchoutieregianhanoucaoutchoutieregianhan,Cie caoutchoutière de Gia-nhan,Cie caoutchoutière de Gia-nhan ou Caoutchoutière de Gia-Nhan,key_prefix
carrieres,carrieresvietnam,Carrières,Les Carrières du Vietnam,key_prefix
carrieres,carrieresouedyquemchezmjeancailleing,Carrières,"Société des carrières de l'Oued-Yquem, chez M. Jean Caillé, ing",key_prefix
carrieres,carrieresvalleeheureusehautblanc,Carrières,Carrières de la vallée Heureuse et du Haut-Blanc (Anc. Éts Hénaux fr.),key_prefix
carrieres,carrieresgroupelorraineeuville,Carrières,Carrières: Groupe de Lorraine: Euville,key_prefix
cartoucherie,cartoucheriephutho,Cartoucherie française,"Cartoucherie, Phu-Tho",key_prefix
casino,casinocinema,Le Casino,Casino-Cinéma,key_prefix
censeur,censeurejapy,censeur à la Société Générale,censeur à la Société Générale. É Japy,key_prefix
censeurcreditfoncier,censeurcreditfoncierfrance,censeur du Crédit foncier. …………,censeur du Crédit foncier de France,key_prefix
centraleeclairagepargaz,centraleeclairagepargazlebon,"Compagnie Centrale d'Éclairage par le gaz, puis Compagnie Lebon",Compagnie centrale d’éclairage par le gaz Lebon & Compagnie,key_prefix
centraleenergieelectrique,centraleenergieelectriqueenergieelectriquemoyennedordogne,Centrale d'Énergie électrique,Compagnie centrale d’énergie électrique + Énergie électrique de la moyenne Dordogne +,key_prefix
centralephosphates,centralephosphatesbordjrdir,Cie centrale des PHOSPHATES,Compagnie Centrale des Phosphates à Bordj'R'dir,key_prefix
cerf,cerfch,Cerf,Le Cerf (Ch.),key_prefix
chantiersateliersbassin,chantiersateliersbassinradoubdiegosuarez,Société des Chantiers et ateliers du Bassin,Société des Chantiers et ateliers du bassin de radoub de Diégo-Suarez,key_prefix
charbonnage,charbonnagebatelagemadagascar,CHARBONNAGE,Compagnie Française de Charbonnage et de batelage de Madagascar,key_prefix
charbonnages,charbonnagesbenatiya,CHARBONNAGES,Charbonnages de Ben-Atiya,key_prefix
charbonnages,charbonnagesbriquettesmediterranee,CHARBONNAGES,Société française des Charbonnages et briquettes de la Méditerranée,key_prefix
charbonnages,charbonnagesdjerada,CHARBONNAGES,"Charbonnages de Djerada, puis Charbonnages nord-africains",key_prefix
charbonnages,charbonnagesdakar,CHARBONNAGES,Compagnie française des Charbonnages de Dakar,key_prefix
charbonnages,charbonnagesfaulquemont,CHARBONNAGES,Société des Charbonnages de Faulquemont,key_prefix
charbonnages,charbonnageslaviana,CHARBONNAGES,Les Charbonnages de Laviana,key_prefix
charbonnages,charbonnagesdongtrieu,CHARBONNAGES,Charbonnages du Dông-Triêu,key_prefix
charbonnages,charbonnagestonkin,CHARBONNAGES,Charbonnages du Tonkin,key_prefix
charbonnages,charbonnagesalongdongdang,CHARBONNAGES,Société française des Charbonnages d’Along et Dong-Dang,key_prefix
charbonnages,charbonnagesbicho,CHARBONNAGES,Charbonnages de Bi-cho,key_prefix
charbonnages,charbonnagesdeidhandongdang,CHARBONNAGES,Charbonnages de Dei-dhan et Dong-dang,key_prefix
charbonnages,charbonnagesmaokhe,CHARBONNAGES,Charbonnages de Maokhé,key_prefix
charbonnages,charbonnagesphanmephotosalbumbrunobarraco,CHARBONNAGES,Charbonnages de Phan-mé. Photos de l'album de Bruno Barraco,key_prefix
charbonnages,charbonnagesphunhoquan,CHARBONNAGES,Charbonnages de Phu-nho-quan,key_prefix
charbonnages,charbonnagesdoihoa,CHARBONNAGES,Charbonnages du Doi-hoa,key_prefix
charbonnages,charbonnagesportcourbet,CHARBONNAGES,Charbonnages du Port-Courbet,key_prefix
charbonnages,charbonnageshuongkhe,CHARBONNAGES,Charbonnages du Huong-Khé,key_prefix
charbonnages,charbonnagesninhbinh,CHARBONNAGES,Société des Charbonnages de Ninh-Binh,key_prefix
charbonnages,charbonnagesnongsonprestourane,CHARBONNAGES,"Charbonnages de Nong-Son, près Tourane",key_prefix
charbonnages,charbonnagespannier,CHARBONNAGES,"Société des Charbonnages Pannier et Cie, puis Charbonnages de Chacha",key_prefix
charbonnages,charbonnagestrangbach,CHARBONNAGES,Charbonnages de Trang-Bach,key_prefix
charbonnages,charbonnagestuyenquang,CHARBONNAGES,Charbonnages de Tuyên-Quang,key_prefix
charbonnages,charbonnagesvinhphuocprestourane,CHARBONNAGES,"Charbonnages de Vinh-Phuoc, près Tourane",key_prefix
charbonnages,charbonnagesyenlap,CHARBONNAGES,Charbonnages de Yên-Lâp,key_prefix
charbonnages,charbonnagesdonggiaoninhbinh,CHARBONNAGES,"Charbonnages de Dông-Giao, Ninh-Binh",key_prefix
charbonnages,charbonnagescaledonieavatars,CHARBONNAGES,Société des Charbonnages de la Nouvelle-Calédonie et avatars,key_prefix
charbonnages,charbonnagesmoindou,CHARBONNAGES,Charbonnages de Moindou,key_prefix
charbonnages,charbonnagesnordafricains,CHARBONNAGES,Charbonnages nord-africains,key_prefix
charbonnages,charbonnagesvinhphuoc,CHARBONNAGES,Société des charbonnages de Vinh-Phuoc,key_prefix
charbonnages,charbonnagesdongdang,CHARBONNAGES,CHARBONNAGES DE DONG-DANG,key_prefix
charbonnages,charbonnagessakoa,CHARBONNAGES,Société des Charbonnages de la Sakoa,key_prefix
charbonnages,charbonnagesbeeringen,CHARBONNAGES,Charbonnages de Beeringen,key_prefix
charbonnages,charbonnagesninhbinhnb,CHARBONNAGES,Société des charbonnages de Ninh-Binh. N. B,key_prefix
charbonnages,charbonnagesalong,CHARBONNAGES,Société des charbonnages d'Along,key_prefix
charbonnagesalong,charbonnagesalongdongdang,Société des charbonnages d'Along,Société française des Charbonnages d’Along et Dong-Dang,key_prefix
charbonnagesninhbinh,charbonnagesninhbinhnb,Société des Charbonnages de Ninh-Binh,Société des charbonnages de Ninh-Binh. N. B,key_prefix
charbonnagesvinhphuoc,charbonnagesvinhphuocprestourane,Société des charbonnages de Vinh-Phuoc,"Charbonnages de Vinh-Phuoc, près Tourane",key_prefix
chargeurs,chargeursalgeriensreunis,Chargeurs français,Chargeurs algériens réunis,key_prefix
chargeurs,chargeursmarocains,Chargeurs français,Chargeurs marocains,key_prefix
chargeurs,chargeurscoloniaux,Chargeurs français,Compagnie des Chargeurs coloniaux,key_prefix
chargeurs,chargeursreunis,Chargeurs français,Chargeurs réunis,key_prefix
chargeurs,chargeursextremeorient,Chargeurs français,Chargeurs d'Extrême-Orient,key_prefix
chateldollfus,chateldollfusets,Chatel & Dollfus,Chatel et Dollfus (Éts),key_prefix
chauxcimentsmateriauxconstruction,chauxcimentsmateriauxconstructionmaroc,"Sté anon. des chaux, ciments et matériaux de construction au","Chaux, ciments et matériaux de construction au Maroc",key_prefix
cheminfertransindochinois,cheminfertransindochinoishanoisaigon,Chemin de fer transindochinois,Chemin de fer transindochinois Hanoï-Saïgon,key_prefix
chemins,cheminsfermaroc,Compagnie des chemins de,Compagnie des Chemins de fer du Maroc,key_prefix
chemins,cheminsfermarocoriental,Compagnie des chemins de,Compagnie des Chemins de fer de du Maroc oriental,key_prefix
chemins,cheminsferestalgerien,Compagnie des chemins de,Compagnie des Chemins de fer de l'Est-Algérien,key_prefix
chemins,cheminsferouestalgerien,Compagnie des chemins de,Compagnie des Chemins de fer de l'Ouest-Algérien,key_prefix
chemins,cheminsferdahomeyoucentraldahomeen,Compagnie des chemins de,Compagnie française de Chemins de fer au Dahomey ou Central-Dahoméen,key_prefix
chemins,cheminsferindochineyunnanparcharlesgallet,Compagnie des chemins de,Compagnie française des Chemins de fer de l'Indochine et du Yunnan par Charles Gallet,key_prefix
chemins,cheminsferindochineyunnan,Compagnie des chemins de,Compagnie française des Chemins de fer de l'Indochine et du Yunnan,key_prefix
cheminsferindochineyunnan,cheminsferindochineyunnanparcharlesgallet,Compagnie française des Chemins de fer de l'Indochine et du Yunnan,Compagnie française des Chemins de fer de l'Indochine et du Yunnan par Charles Gallet,key_prefix
cheminsfermaroc,cheminsfermarocoriental,Compagnie des Chemins de fer du Maroc,Compagnie des Chemins de fer de du Maroc oriental,key_prefix
cherifienne,cherifiennemagasinsgeneraux,Société Générale chérifienne,Cie Chérifienne de Magasins généraux,key_prefix
cherifienne,cherifiennerecherchesforages,Société Générale chérifienne,Compagnie Chérifienne de Recherches et de forages,key_prefix
cherifienne,cherifienneagricultureelevage,Société Générale chérifienne,Société Chérifienne d'Agriculture et d'élevage,key_prefix
cherifienne,cherifienneaffichage,Société Générale chérifienne,Société Chérifienne d’Affichage,key_prefix
cherifienne,cherifienneengraisproduitschimiques,Société Générale chérifienne,Société Chérifienne d'engrais et de produits chimiques,key_prefix
cherifienne,cherifiennenavigation,Société Générale chérifienne,Compagnie Chérifienne de navigation,key_prefix
cherifienne,cherifiennecarpettes,Société Générale chérifienne,Cie Chérifienne de Carpettes,key_prefix
cherifienne,cherifiennemines,Société Générale chérifienne,Société Chérifienne des Mines,key_prefix
cherifienne,cherifiennepetroles,Société Générale chérifienne,Société Chérifienne des Pétroles,key_prefix
cherifienne,cherifienneplatrepressafi,Société Générale chérifienne,"Compagnie Chérifienne du Plâtre, près Safi",key_prefix
cherifienne,cherifiennesouss,Société Générale chérifienne,Société Chérifienne du Souss,key_prefix
cherifienne,cherifienneetudesminieres,Société Générale chérifienne,Société Chérifienne d'études minières,key_prefix
